"","date","qbtag","time","starting_quad","treat_id","tree_start","treat_fed","g_temp","g_temp_location","air_temp","living_status","dist_center","angle","ground","open_env","Notes","windspeed","weather","page","obs_num","instar","x","y","x_m","y_m","dist_center_m","bearing","ta","card_travel_direction","segment_dist","m_segment_dist","dist_sum","m_dist_sum","release_time"
"1984",2017-06-26,123,"9:30","SW","Presence","aspen","Starved",11,"sun",13,1,64,212,0,NA,"",3.4,"mostly cloudy",44,39,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,120
"1985",2017-06-26,123,"10:00","SW","Presence","aspen","Starved",10.7,"sun",12.7,1,64,212,0,NA,"",1,"overcast",45,9,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,150
"1986",2017-06-26,123,"10:30","SW","Presence","aspen","Starved",11.2,"sun",13.7,1,64,212,0,NA,"",3,"overcast",45,29,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,180
"1987",2017-06-26,123,"11:00","SW","Presence","aspen","Starved",10.7,"sun",15.1,1,64,212,0,NA,"",3,"overcast",45,49,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,210
"1988",2017-06-26,123,"11:30","SW","Presence","aspen","Starved",11.2,"sun",15.5,1,64,212,0,NA,"",2.3,"overcast",46,14,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,240
"1989",2017-06-26,123,"12:00","SW","Presence","aspen","Starved",10.5,"sun",17,1,64,212,0,NA,"",2.2,"overcast",46,34,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,270
"1990",2017-06-26,123,"12:30","SW","Presence","aspen","Starved",12.3,"sun",15.4,1,64,212,0,NA,"",0.2,"overcast",47,5,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,300
"1991",2017-06-26,123,"13:00","SW","Presence","aspen","Starved",12.1,"sun",16,1,64,212,0,NA,"",3.3,"overcast",47,25,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,330
"1992",2017-06-26,123,"13:30","SW","Presence","aspen","Starved",14.3,"sun",20.1,1,64,212,0,NA,"",3,"overcast",47,45,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,360
"1993",2017-06-26,123,"14:00","SW","Presence","aspen","Starved",13.1,"sun",17.3,1,64,212,0,NA,"",0.7,"overcast",48,9,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,390
"1994",2017-06-26,123,"14:30","SW","Presence","aspen","Starved",15.2,"sun",17.8,1,64,212,0,NA,"",5.4,"overcast",48,29,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,420
"1995",2017-06-26,123,"15:00","SW","Presence","aspen","Starved",20.7,"sun",22.4,1,64,212,0,NA,"",4.7,"partly sunny",48,49,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,450
"1996",2017-06-26,123,"15:30","SW","Presence","aspen","Starved",17.2,"sun",22,1,64,212,0,NA,"",0,"sunny",49,19,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,480
"1997",2017-06-26,123,"16:00","SW","Presence","aspen","Starved",18.1,"sun",21.8,1,64,212,0,NA,"",0,"partly cloudy",49,38,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,510
"1998",2017-06-26,123,"16:30","SW","Presence","aspen","Starved",26.8,"sun",22.2,1,64,212,0,NA,"",0.3,"partly cloudy",49,57,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,540
"1999",2017-06-26,123,"17:00","SW","Presence","aspen","Starved",30.4,"sun",20.7,1,64,212,0,NA,"",0,"mostly sunny",50,18,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,570
"2000",2017-06-26,124,"7:30","SW","Presence","oak","Fed",9.4,"sun",11.6,1,65,212,0,NA,"",0,"sunny",43,15,6,-34.4447521751583,-55.1231262501677,-10.4987604629883,-16.8015288810511,19.812,NA,NA,NA,NA,NA,0,0,0
"2001",2017-06-26,124,"8:00","SW","Presence","oak","Fed",7.3,"sun",11.2,1,65,212,0,NA,"",1.4,"partly cloudy",43,35,6,-34.4447521751583,-55.1231262501677,-10.4987604629883,-16.8015288810511,19.812,NA,NA,NA,0,0,0,0,30
"2002",2017-06-26,124,"8:30","SW","Presence","oak","Fed",6.7,"sun",11.1,1,65,212,0,NA,"",1.7,"mostly cloudy",43,55,6,-34.4447521751583,-55.1231262501677,-10.4987604629883,-16.8015288810511,19.812,NA,NA,NA,0,0,0,0,60
"2003",2017-06-26,124,"9:00","SW","Presence","oak","Fed",9.7,"sun",11.8,1,64,212,0,NA,"",3.1,"mostly cloudy",44,20,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,32.0000000000001,32.0000000000001,"NE",1,0.3048,1,0.3048,90
"2004",2017-06-26,124,"9:30","SW","Presence","oak","Fed",11.9,"sun",13,1,64,212,0,NA,"",3.4,"mostly cloudy",44,40,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,120
"2005",2017-06-26,124,"10:00","SW","Presence","oak","Fed",11,"sun",12.7,1,64,212,0,NA,"",1,"overcast",45,10,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,150
"2006",2017-06-26,124,"10:30","SW","Presence","oak","Fed",11.3,"sun",13.7,1,64,212,0,NA,"",3,"overcast",45,30,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,180
"2007",2017-06-26,124,"11:00","SW","Presence","oak","Fed",12,"sun",15.1,1,64,212,0,NA,"",3,"overcast",45,50,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,210
"2008",2017-06-26,124,"11:30","SW","Presence","oak","Fed",11.2,"sun",15.5,1,64,212,0,NA,"",2.3,"overcast",46,15,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,240
"2009",2017-06-26,124,"12:00","SW","Presence","oak","Fed",10.7,"sun",17,1,64,212,0,NA,"",2.2,"overcast",46,35,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,270
"2010",2017-06-26,124,"12:30","SW","Presence","oak","Fed",12.3,"sun",15.4,1,64,212,0,NA,"",0.2,"overcast",47,4,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,300
"2011",2017-06-26,124,"13:00","SW","Presence","oak","Fed",14.1,"sun",16,1,64,212,0,NA,"",3.3,"overcast",47,24,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,330
"2012",2017-06-26,124,"13:30","SW","Presence","oak","Fed",17.8,"sun",20.1,1,64,212,0,NA,"",3,"overcast",47,44,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,360
"2013",2017-06-26,124,"14:00","SW","Absence",NA,"Fed",14.4,"sun",17.3,1,64,212,1,0,"",0.7,"overcast",48,10,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,390
"2014",2017-06-26,124,"14:30","SW","Presence","oak","Fed",15.7,"sun",17.8,1,64,212,0,NA,"",5.4,"overcast",48,30,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,420
"2015",2017-06-26,124,"15:00","SW","Presence","oak","Fed",23.4,"sun",22.4,1,64,212,0,NA,"",4.7,"partly sunny",48,50,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,450
"2016",2017-06-26,124,"15:30","SW","Presence","oak","Fed",26.2,"sun",22,1,64,212,0,NA,"",0,"sunny",49,20,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,480
"2017",2017-06-26,124,"16:00","SW","Presence","oak","Fed",16.4,"sun",21.8,1,64,212,0,NA,"",0,"partly cloudy",49,39,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,510
"2018",2017-06-26,124,"16:30","SW","Presence","oak","Fed",27.3,"sun",22.2,1,64,212,0,NA,"",0.3,"partly cloudy",49,58,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,540
"2019",2017-06-26,124,"17:00","SW","Presence","oak","Fed",32.5,"sun",20.7,1,64,212,0,NA,"",0,"mostly sunny",50,19,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,570
"2020",2017-06-26,125,"7:30","NE","Absence",NA,"Starved",12.3,"sun",14.2,1,97,40,1,0,"",0,"sunny",43,1,6,62.3503981395943,74.3063109825409,19.0044013529483,22.6485635874785,29.5656,NA,NA,NA,NA,NA,0,0,0
"2021",2017-06-26,125,"8:00","NE","Absence",NA,"Starved",10,"sun",11.7,1,97,38,1,0,"",2.1,"partly cloudy",43,21,6,59.7191631065889,76.437043099852,18.2024009148883,23.2980107368349,29.5656,309,-51,"NW",3.38576684883299,1.0319817355243,3.38576684883299,1.0319817355243,30
"2022",2017-06-26,125,"8:30","NE","Absence",NA,"Starved",14.2,"sun",13.1,1,97,30,1,0,"",4.2,"mostly cloudy",43,41,6,48.5,84.0044641670906,14.7828,25.6045606781292,29.5656,304,-4.99999999999994,"NW",13.5327559063603,4.12478400025863,16.9185227551933,5.15676573578292,60
"2023",2017-06-26,125,"9:00","NE","Absence",NA,"Starved",13.5,"sun",13.3,1,97,30,1,0,"",0,"mostly cloudy",44,6,6,48.5,84.0044641670906,14.7828,25.6045606781292,29.5656,NA,NA,NA,0,0,16.9185227551933,5.15676573578292,90
"2024",2017-06-26,125,"9:30","NE","Absence",NA,"Starved",15.7,"sun",15,1,103,16,1,0,"",2.3,"mostly cloudy",44,26,6,28.3906476491509,99.0099546816468,8.6534694034612,30.178234186966,31.3944,306.730101918756,-53.2698980812443,"NW",25.0908508734367,7.6476913462235,42.00937362863,12.8044570820064,120
"2025",2017-06-26,125,"10:00","NE","Absence",NA,"Starved",14.4,"sun",13.5,1,109,12,1,0,"",0,"mostly cloudy",44,46,6,22.6623742991358,106.618088479985,6.90749168637658,32.4971933686994,33.2232,323.023383455906,16.2932815371501,"NW",9.52348756842294,2.90275901085531,51.5328611970529,15.7072160928617,150
"2026",2017-06-26,125,"10:30","NE","Absence",NA,"Starved",14.8,"sun",16.1,1,114,12,1,0,"",1,"overcast",45,19,6,23.7019327532246,111.508826483654,7.22434910318285,33.9878903122177,34.7472,12,48.9766165440942,"N",5,1.524,56.5328611970529,17.2312160928617,180
"2027",2017-06-26,125,"11:00","NE","Absence",NA,"Starved",18.7,"sun",15.1,1,109,12,1,0,"",3,"overcast",45,39,6,22.6623742991358,106.618088479985,6.90749168637658,32.4971933686994,33.2232,192,180,"S",5,1.524,61.5328611970529,18.7552160928617,210
"2028",2017-06-26,125,"11:30","NE","Absence",NA,"Starved",17.4,"sun",18.6,1,108,10,1,0,"",0,"overcast",46,1,6,18.7540031880285,106.359237325318,5.71622017171108,32.4182955367571,32.9184,266.210838192484,74.2108381924843,"W",3.91693357901435,1.19388135488357,65.4497947760673,19.9490974477453,240
"2029",2017-06-26,125,"12:00","NE","Absence",NA,"Starved",17,"sun",20.4,1,114,8,1,1,"",0,"overcast",46,21,6,15.8657335094475,112.890559836539,4.83587557367959,34.4090426381771,34.7472,336.144113532882,69.9332753403977,"NW",7.1414477160998,2.17671326386722,72.5912424921671,22.1258107116125,270
"2030",2017-06-26,125,"12:30","NE","Absence",NA,"Starved",17.4,"sun",17.2,1,114,8,1,1,"",0.6,"overcast",46,41,6,15.8657335094475,112.890559836539,4.83587557367959,34.4090426381771,34.7472,NA,NA,NA,0,0,72.5912424921671,22.1258107116125,300
"2031",2017-06-26,125,"13:00","NE","Absence",NA,"Starved",25,"sun",18,1,114,8,1,1,"",3.3,"overcast",47,11,6,15.8657335094475,112.890559836539,4.83587557367959,34.4090426381771,34.7472,NA,NA,NA,0,0,72.5912424921671,22.1258107116125,330
"2032",2017-06-26,126,"7:30","SE","Presence","aspen","Starved",7.5,"shade",12.3,1,102,140,0,NA,"",0,"sunny",43,7,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,NA,NA,0,0,0
"2033",2017-06-26,126,"8:00","SE","Presence","aspen","Starved",6.9,"sun",11.2,1,102,140,0,NA,"",2.1,"partly cloudy",43,27,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,30
"2034",2017-06-26,126,"8:30","SE","Presence","aspen","Starved",8.1,"sun",12.2,1,102,140,0,NA,"",4.2,"mostly cloudy",43,47,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,60
"2035",2017-06-26,126,"9:00","SE","Presence","aspen","Starved",8.4,"sun",12.8,1,102,140,0,NA,"",4.4,"mostly cloudy",44,13,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,90
"2036",2017-06-26,126,"9:30","SE","Presence","aspen","Starved",11.1,"sun",13.6,1,102,140,0,NA,"",2.3,"mostly cloudy",44,33,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,120
"2037",2017-06-26,126,"10:00","SE","Presence","aspen","Starved",8.7,"sun",12.6,1,102,140,0,NA,"",7.3,"overcast",45,3,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,150
"2038",2017-06-26,126,"10:30","SE","Presence","aspen","Starved",12.1,"sun",14.2,1,102,140,0,NA,"",3.7,"overcast",45,23,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,180
"2039",2017-06-26,126,"11:00","SE","Presence","aspen","Starved",10.8,"sun",15.1,1,102,140,0,NA,"",3,"overcast",45,43,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,210
"2040",2017-06-26,126,"11:30","SE","Presence","aspen","Starved",11.2,"sun",17.1,1,102,140,0,NA,"",2.8,"overcast",46,8,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,240
"2041",2017-06-26,126,"12:00","SE","Presence","aspen","Starved",11.9,"sun",18.1,1,102,140,0,NA,"",2.3,"overcast",46,28,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,270
"2042",2017-06-26,126,"12:30","SE","Presence","aspen","Starved",12.5,"sun",16.7,1,102,140,0,NA,"",0.6,"overcast",46,48,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,300
"2043",2017-06-26,126,"13:00","SE","Presence","aspen","Starved",13.8,"sun",17.2,1,102,140,0,NA,"",3.3,"overcast",47,18,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,330
"2044",2017-06-26,126,"13:30","SE","Presence","aspen","Starved",15.3,"sun",18.6,1,102,140,0,NA,"",3,"overcast",47,38,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,360
"2045",2017-06-26,126,"14:00","SE","Presence","aspen","Starved",15.8,"sun",19.8,1,102,140,0,NA,"",3.5,"overcast",48,3,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,390
"2046",2017-06-26,126,"14:30","SE","Presence","aspen","Starved",16.3,"sun",20,1,102,140,0,NA,"",5.4,"overcast",48,23,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,420
"2047",2017-06-26,126,"15:00","SE","Presence","aspen","Starved",19,"sun",23.4,1,102,140,0,NA,"",4.7,"partly sunny",48,43,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,450
"2048",2017-06-26,126,"15:30","SE","Presence","aspen","Starved",19.7,"sun",23.4,1,102,140,0,NA,"",0,"sunny",49,13,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,480
"2049",2017-06-26,126,"16:00","SE","Presence","aspen","Starved",19.4,"sun",22.2,1,102,140,0,NA,"",0,"partly cloudy",49,32,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,510
"2050",2017-06-26,126,"16:30","SE","Presence","aspen","Starved",29.8,"sun",21.1,1,102,140,0,NA,"",0,"partly cloudy",49,51,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,540
"2051",2017-06-26,126,"17:00","SE","Presence","aspen","Starved",20.4,"sun",20.3,1,102,140,0,NA,"",0.3,"mostly sunny",50,12,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,570
"2052",2017-06-26,127,"7:30","SW","Presence","aspen","Fed",13.2,"sun",11.6,1,65,212,0,NA,"",0,"sunny",43,11,6,-34.4447521751583,-55.1231262501677,-10.4987604629883,-16.8015288810511,19.812,NA,NA,NA,NA,NA,0,0,0
"2053",2017-06-26,127,"8:00","SW","Presence","aspen","Fed",6.8,"sun",11.2,1,65,212,0,NA,"",1.4,"partly cloudy",43,31,6,-34.4447521751583,-55.1231262501677,-10.4987604629883,-16.8015288810511,19.812,NA,NA,NA,0,0,0,0,30
"2054",2017-06-26,127,"8:30","SW","Presence","aspen","Fed",6.4,"sun",11.1,1,65,212,0,NA,"",1.7,"mostly cloudy",43,51,6,-34.4447521751583,-55.1231262501677,-10.4987604629883,-16.8015288810511,19.812,NA,NA,NA,0,0,0,0,60
"2055",2017-06-26,127,"9:00","SW","Presence","aspen","Fed",8.1,"sun",11.8,1,64,212,0,NA,"",3.1,"mostly cloudy",44,16,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,32.0000000000001,32.0000000000001,"NE",1,0.3048,1,0.3048,90
"2056",2017-06-26,127,"9:30","SW","Presence","aspen","Fed",9.8,"sun",13,1,64,212,0,NA,"",3.4,"mostly cloudy",44,36,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,120
"2057",2017-06-26,127,"10:00","SW","Presence","aspen","Fed",8,"sun",12.7,1,64,212,0,NA,"",1,"overcast",45,6,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,150
"2058",2017-06-26,127,"10:30","SW","Presence","aspen","Fed",12.7,"sun",13.7,1,64,212,0,NA,"",3,"overcast",45,26,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,180
"2059",2017-06-26,127,"11:00","SW","Presence","aspen","Fed",12.5,"sun",15.1,1,64,212,0,NA,"",3,"overcast",45,46,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,210
"2060",2017-06-26,127,"11:30","SW","Presence","aspen","Fed",11.5,"sun",15.5,1,64,212,0,NA,"",2.3,"overcast",46,11,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,240
"2061",2017-06-26,127,"12:00","SW","Presence","aspen","Fed",10.9,"sun",17,1,64,212,0,NA,"",2.2,"overcast",46,31,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,270
"2062",2017-06-26,127,"12:30","SW","Presence","aspen","Fed",11.2,"sun",15.4,1,64,212,0,NA,"",0.2,"overcast",47,1,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,300
"2063",2017-06-26,127,"13:00","SW","Presence","aspen","Fed",12.4,"sun",16,1,64,212,0,NA,"",3.3,"overcast",47,21,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,330
"2064",2017-06-26,127,"13:30","SW","Presence","aspen","Fed",19.5,"sun",20.1,1,64,212,0,NA,"",3,"overcast",47,41,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,360
"2065",2017-06-26,127,"14:00","SW","Presence","aspen","Fed",13.9,"sun",17.3,1,64,212,0,NA,"",0.7,"overcast",48,6,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,390
"2066",2017-06-26,127,"14:30","SW","Presence","aspen","Fed",15.7,"sun",17.8,1,64,212,0,NA,"",5.4,"overcast",48,26,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,420
"2067",2017-06-26,127,"15:00","SW","Presence","aspen","Fed",23.7,"sun",22.4,1,64,212,0,NA,"",4.7,"partly sunny",48,46,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,450
"2068",2017-06-26,127,"15:30","SW","Presence","aspen","Fed",17.7,"sun",22,1,64,212,0,NA,"",0,"sunny",49,16,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,480
"2069",2017-06-26,127,"16:00","SW","Presence","aspen","Fed",18.4,"sun",21.8,1,64,212,0,NA,"",0,"partly cloudy",49,35,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,510
"2070",2017-06-26,127,"16:30","SW","Presence","aspen","Fed",36.3,"sun",22.2,1,64,212,0,NA,"",0.3,"partly cloudy",49,54,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,540
"2071",2017-06-26,127,"17:00","SW","Presence","aspen","Fed",20.3,"sun",20.7,1,64,212,0,NA,"",0,"mostly sunny",50,15,6,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,1,0.3048,570
"2072",2017-06-26,128,"7:30","SE","Presence","aspen","Starved",7.5,"sun",12.3,1,102,140,0,NA,"",0,"sunny",43,10,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,NA,NA,0,0,0
"2073",2017-06-26,128,"8:00","SE","Presence","aspen","Starved",8.6,"sun",11.2,1,102,140,0,NA,"",2.1,"partly cloudy",43,30,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,30
"2074",2017-06-26,128,"8:30","SE","Presence","aspen","Starved",8.5,"sun",12.2,1,102,140,0,NA,"",4.2,"mostly cloudy",43,50,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,60
"2075",2017-06-26,128,"9:00","SE","Presence","aspen","Starved",10.7,"sun",12.8,1,102,140,0,NA,"",4.4,"mostly cloudy",44,15,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,90
"2076",2017-06-26,128,"9:30","SE","Presence","aspen","Starved",12.8,"sun",13.6,1,102,140,0,NA,"",2.3,"mostly cloudy",44,35,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,120
"2077",2017-06-26,128,"10:00","SE","Presence","aspen","Starved",10.5,"sun",12.6,1,102,140,0,NA,"",7.3,"overcast",45,5,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,150
"2078",2017-06-26,128,"10:30","SE","Presence","aspen","Starved",10,"sun",14.2,1,102,140,0,NA,"",3.7,"overcast",45,25,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,180
"2079",2017-06-26,128,"11:00","SE","Presence","aspen","Starved",9.8,"sun",15.1,1,102,140,0,NA,"",3,"overcast",45,45,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,210
"2080",2017-06-26,128,"11:30","SE","Presence","aspen","Starved",11,"sun",17.1,1,102,140,0,NA,"",2.8,"overcast",46,10,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,240
"2081",2017-06-26,128,"12:00","SE","Presence","aspen","Starved",10.5,"sun",18.1,1,102,140,0,NA,"",2.3,"overcast",46,30,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,270
"2082",2017-06-26,128,"12:30","SE","Presence","aspen","Starved",12.5,"sun",16.7,1,102,140,0,NA,"",0.6,"overcast",46,50,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,300
"2083",2017-06-26,128,"13:00","SE","Presence","aspen","Starved",11,"sun",17.2,1,102,140,0,NA,"",3.3,"overcast",47,20,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,330
"2084",2017-06-26,128,"13:30","SE","Presence","aspen","Starved",14.4,"sun",18.6,1,102,140,0,NA,"",3,"overcast",47,40,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,360
"2085",2017-06-26,128,"14:00","SE","Presence","aspen","Starved",16.9,"sun",19.8,1,102,140,0,NA,"",3.5,"overcast",48,5,5,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,390
